age,job,marital,education,default,balance,housing,loan,contact,day_of_week,month,duration,campaign,pdays,previous,poutcome,term_deposit_subscribed,client_id
40,services,married,secondary,no,664,yes,yes,cellular,18,may,29,5,-1,0,unknown,no,d20fd50b-8d0a-4d62-b76f-478ba9215f84
48,management,single,tertiary,no,1437,yes,yes,unknown,17,jun,34,2,-1,0,unknown,no,6c54b3ed-8f16-4526-9333-587cca8e7ce4
44,blue-collar,married,primary,no,-544,yes,yes,unknown,26,may,181,3,-1,0,unknown,no,2a126e4c-a192-42d2-8823-35c49595c1b0
39,blue-collar,divorced,secondary,no,0,yes,no,cellular,12,may,15,7,-1,0,unknown,no,e0d12d54-6ae4-4725-a7af-c82e4c501977
42,blue-collar,married,secondary,no,1598,yes,yes,cellular,16,apr,1463,2,-1,0,unknown,yes,37baea67-add2-482a-8c28-f252e6705a97
37,entrepreneur,single,tertiary,no,108,no,no,unknown,11,jun,157,6,-1,0,unknown,no,eacf92a6-13eb-42ee-a6c8-0eaf341ce4c8
21,unemployed,single,secondary,no,280,no,no,cellular,11,aug,280,2,-1,0,unknown,no,729122b5-cc7c-4d8b-9f40-50c4b63cad64
39,technician,single,tertiary,no,285,no,no,cellular,19,aug,284,2,-1,0,unknown,no,cf4fb0ab-f411-4f15-8eee-2816e2beed34
50,technician,divorced,secondary,no,-403,no,yes,cellular,17,nov,130,2,119,2,failure,no,92912e98-0160-4b71-ad3f-29277b46ecb1
37,services,married,secondary,no,1960,yes,yes,cellular,15,oct,246,5,-1,0,unknown,no,a5546d9f-24c1-4cb0-a807-a60475d75714
30,blue-collar,single,unknown,yes,-149,yes,yes,unknown,12,may,164,3,-1,0,unknown,no,7c8a80fe-e64b-423c-91a0-f1f3c40c886a
30,admin.,single,secondary,no,2702,yes,no,cellular,24,jul,129,2,-1,0,unknown,no,ee7aa071-b022-4ebd-aa15-fe9e24562caf
46,management,divorced,tertiary,no,507,yes,no,cellular,1,apr,1196,1,-1,0,unknown,yes,6b6ab829-d316-4642-8fe5-0e2d88dcf0f8
42,management,married,tertiary,no,1275,yes,yes,cellular,21,nov,925,5,-1,0,unknown,yes,fd65b018-fa13-4b1f-91ad-be3955b5740a
34,management,divorced,tertiary,no,2240,no,no,cellular,8,sep,220,2,184,3,success,yes,8589c93b-70df-4506-a085-f17b07c09468
40,services,divorced,secondary,no,0,yes,no,unknown,4,jun,97,1,-1,0,unknown,no,203a1fba-0292-402e-85fb-45670b4d9b36
27,management,single,tertiary,no,151,yes,no,cellular,16,jul,496,1,-1,0,unknown,yes,ca529120-f768-4994-8392-1f8169147802
29,technician,single,secondary,no,6,no,no,cellular,25,may,315,1,-1,0,unknown,yes,174dfcf8-8a6c-4180-af62-251dc67667b0
41,blue-collar,married,primary,no,0,yes,no,unknown,30,may,232,3,-1,0,unknown,no,add40138-75b6-499e-aa40-a7852d947e54
42,management,divorced,secondary,yes,923,yes,no,unknown,19,jun,129,2,-1,0,unknown,no,276809d7-c94f-4090-9bea-4980a6189d43
45,blue-collar,married,primary,yes,-443,yes,yes,cellular,20,apr,691,1,-1,0,unknown,yes,fdf29913-0191-494d-bb15-3639ac004429
60,unknown,married,unknown,no,7337,no,no,cellular,4,aug,122,1,-1,0,unknown,no,260b0ac0-1b4e-423e-9522-e9754446ae48
46,management,married,secondary,no,0,no,no,cellular,18,nov,1855,1,-1,0,unknown,yes,cace5e5d-2efe-4da1-bcd8-fae3083f56b2
31,management,single,tertiary,no,1441,no,no,cellular,17,aug,156,1,-1,0,unknown,no,88813f2b-35ab-4592-8982-2e1cbef2b611
22,admin.,single,secondary,no,33,no,no,cellular,12,feb,369,1,-1,0,unknown,yes,d2274ec3-f701-4704-a577-c1a7a23dea90
43,admin.,single,secondary,no,445,yes,no,unknown,19,may,546,2,-1,0,unknown,no,48e60a0f-f206-49e8-bd11-c2c030b08aad
52,management,married,tertiary,no,2578,no,no,cellular,17,nov,412,1,-1,0,unknown,no,491e6d2d-6552-49a8-a2d0-d3eddb74e078
30,technician,single,tertiary,no,53,no,no,cellular,29,apr,375,1,-1,0,unknown,yes,cc89061c-7c94-495a-a55c-35d802a53e83
29,blue-collar,married,secondary,yes,-643,yes,no,cellular,18,jul,277,1,-1,0,unknown,no,8bcf0c59-6bc2-43b3-a5c4-520eb469f777
40,technician,married,primary,no,284,yes,no,cellular,20,apr,1332,2,-1,0,unknown,yes,1ab424b8-854f-4246-9b14-9438ce64e754
40,blue-collar,divorced,primary,no,71,yes,no,cellular,8,may,225,1,-1,0,unknown,no,824d9e31-36af-4922-a40a-fa726c41c7e6
53,technician,married,secondary,no,163,yes,yes,cellular,24,nov,108,1,-1,0,unknown,no,965ae34f-1889-4a09-8e14-520c2bc9cb70
53,blue-collar,married,primary,yes,-462,no,no,cellular,29,jan,470,1,-1,0,unknown,yes,85da84ae-49fd-4306-8971-573ffe4e8372
44,management,divorced,tertiary,no,2058,no,yes,cellular,21,nov,661,1,-1,0,unknown,no,75081674-2b2f-41f9-8125-06710552989e
46,management,married,tertiary,no,0,no,no,cellular,18,nov,716,2,110,3,other,yes,9d61bd39-8dbe-4935-830d-42a4ac76528e
35,unemployed,married,secondary,no,533,yes,no,unknown,6,may,802,1,-1,0,unknown,no,6d309ae6-915e-49ee-8915-9b99b5124fa2
56,technician,divorced,secondary,no,3450,no,no,cellular,10,aug,507,1,181,2,success,yes,3b8d804e-02e4-4235-a647-6098735eef34
42,entrepreneur,married,tertiary,no,-14,yes,no,cellular,24,jul,58,2,-1,0,unknown,no,a91b5bbd-c837-45e9-a389-fdc76a3d6c14
44,technician,married,secondary,no,296,yes,yes,unknown,5,jun,169,1,-1,0,unknown,no,64161e5b-8fc1-482f-86c6-873d1ef10036
34,technician,married,secondary,no,1553,no,no,cellular,20,aug,200,2,-1,0,unknown,no,f6ef980c-83ce-4177-8089-978c1cfa37d8
52,blue-collar,married,secondary,no,6933,no,no,cellular,19,nov,273,2,-1,0,unknown,no,f90023db-7d44-4344-95d2-331f971cfa9b
51,housemaid,married,secondary,no,294,no,no,cellular,20,nov,640,1,-1,0,unknown,no,98e29696-d766-48ec-b9a4-b2dc4b6277a5
30,management,single,tertiary,no,5359,no,no,cellular,27,may,119,1,98,1,success,yes,b8fd9397-618c-4bbd-b39b-53e97d4509a1
31,technician,married,tertiary,no,165,no,no,cellular,15,may,218,4,-1,0,unknown,no,386ccf88-0118-4006-8397-2f9a84e4a11f
56,services,married,secondary,no,1860,yes,no,unknown,20,jun,129,5,-1,0,unknown,no,ee488380-b51f-4191-a8da-e49c8d4f8b40
42,blue-collar,married,primary,no,714,yes,no,unknown,21,may,18,28,-1,0,unknown,no,c25d1b73-1c4e-45cb-9873-83f4926e85d3
39,services,single,secondary,no,126,yes,no,unknown,9,may,211,2,-1,0,unknown,no,ef413bf1-ac29-4d2e-a1b9-d5ef20663547
59,retired,divorced,primary,no,-138,yes,yes,unknown,8,may,89,4,-1,0,unknown,no,d392b50b-b87f-4b21-9d39-68150487e40d
33,housemaid,married,secondary,no,0,yes,yes,cellular,23,jul,85,13,-1,0,unknown,no,7c614f23-c3a5-46c0-988f-9f8efefceff0
33,blue-collar,single,secondary,no,498,no,no,cellular,12,aug,338,2,104,1,success,yes,4e4e88ee-05ea-4a2c-92bb-4b20b4ae8da4
41,blue-collar,married,secondary,no,140,yes,no,cellular,3,jun,96,1,125,2,failure,no,7439e85e-d64f-4cd5-81a6-00674c12caa0
43,blue-collar,married,primary,no,3064,yes,no,cellular,20,nov,2453,2,-1,0,unknown,yes,278fa416-c52e-4d65-8f31-31d2ef9ac118
33,management,divorced,tertiary,no,-336,no,no,cellular,12,aug,75,2,-1,0,unknown,no,e2c4e444-5314-4222-8ae1-da3d7ebf911e
28,management,single,tertiary,no,187,no,no,cellular,9,mar,295,1,-1,0,unknown,yes,45631bab-f31c-42e5-b31d-9569d295176f
54,technician,married,tertiary,no,876,no,no,cellular,27,oct,269,3,541,3,success,yes,a6bbee6b-e048-47c2-adb6-f4c8c90ad2e8
47,technician,married,tertiary,no,1694,no,yes,unknown,20,jun,560,3,-1,0,unknown,yes,7ca4f8e7-0970-4f08-9e05-67dc1fed4617
57,retired,married,secondary,no,5313,no,no,cellular,16,dec,283,2,196,1,success,yes,34db2003-0eae-4767-b425-bcf2b409e4c4
36,management,married,tertiary,no,1041,yes,no,cellular,14,may,480,2,-1,0,unknown,no,3a1a0635-22c4-4de1-8d88-cc6450617b33
32,blue-collar,married,secondary,no,10287,yes,no,cellular,27,may,281,4,188,1,failure,yes,d83b9610-6240-4fca-8078-31952d8741a6
39,blue-collar,married,secondary,no,4430,yes,no,cellular,18,may,13,4,362,1,other,no,f55c0620-3eb6-47dc-8a6c-4507abf8d933
47,management,married,tertiary,no,5049,no,no,cellular,22,aug,47,7,-1,0,unknown,no,657c2f88-c1be-4c34-87e9-c1768aea7f89
26,entrepreneur,married,unknown,no,345,yes,yes,cellular,21,jul,149,4,-1,0,unknown,no,318eb781-de0a-4d3e-ab9e-e06a75af0ceb
55,blue-collar,married,secondary,no,1358,no,no,cellular,8,apr,149,1,-1,0,unknown,no,e6723d24-7cd0-44e0-8c69-9febfe5ce04d
54,management,married,unknown,no,831,yes,yes,telephone,19,oct,208,3,109,3,failure,no,521c69d7-5097-46a0-aaaa-bbebed2dd236
32,technician,married,secondary,no,169,yes,no,cellular,7,may,22,11,-1,0,unknown,no,b90adae3-f677-40d6-add6-87a0a7598772
32,student,single,tertiary,no,1138,no,no,cellular,4,may,214,3,83,3,success,yes,888b857d-2b14-4f64-808d-da4e1214386d
31,management,divorced,tertiary,no,71,no,no,cellular,12,mar,119,1,-1,0,unknown,yes,8f49b372-f6b9-47a5-aeaf-bb4ebd5eccf4
40,blue-collar,divorced,secondary,no,181,no,no,unknown,12,jun,89,6,-1,0,unknown,no,1bd32af7-8190-4a36-81f7-705ef073234b
47,services,married,secondary,no,49,yes,no,cellular,18,may,250,4,-1,0,unknown,no,89edf07a-469f-4288-880d-edc0cea9c9ab
59,retired,married,secondary,no,6888,no,no,telephone,20,nov,1025,2,-1,0,unknown,yes,2534db07-20d9-4a35-9fec-bf72cf850780
28,management,single,tertiary,no,6791,no,no,telephone,9,aug,361,1,46,35,failure,no,d3cf825c-767d-4d2a-ac76-ff8d5ab2c663
53,self-employed,married,primary,no,2639,no,no,cellular,11,aug,304,4,-1,0,unknown,no,9c810dbd-beb7-4d0a-af3a-4fa983fd7025
56,technician,married,secondary,no,589,yes,no,unknown,29,may,535,2,-1,0,unknown,yes,e0625ebc-de90-43fe-8136-ae32632222fb
34,management,married,tertiary,no,2594,yes,no,cellular,21,nov,161,3,-1,0,unknown,no,9f08ef41-fe57-4f0e-bc29-0dfad8243c2d
33,services,single,secondary,no,170,no,no,cellular,7,jul,782,1,-1,0,unknown,yes,09275428-0417-42d2-93e9-6d5b758c4feb
38,blue-collar,divorced,secondary,no,0,yes,no,telephone,20,apr,162,1,181,5,success,yes,f9c44162-b228-4076-928e-c3662c265c73
34,blue-collar,married,secondary,no,496,yes,no,cellular,13,may,333,1,-1,0,unknown,yes,ed5f55c6-7f68-4e09-a43c-5e3e42606ef4
33,management,single,tertiary,no,6807,no,no,cellular,21,oct,512,2,184,1,success,yes,4ceb1f59-0f34-4dea-bba2-f7f1938dd61a
50,blue-collar,married,primary,no,0,yes,no,cellular,23,jul,137,1,-1,0,unknown,no,25f313d7-a5f6-492d-977f-95391753a0af
68,retired,single,tertiary,no,2144,no,no,cellular,22,oct,277,1,184,2,success,yes,0587b69b-f107-462c-a216-a3e75c87767d
32,blue-collar,married,secondary,no,358,no,no,unknown,26,may,396,1,-1,0,unknown,no,87c6f5c8-f79f-4711-8182-5fd2963ac434
31,management,married,tertiary,no,1812,no,no,cellular,30,apr,461,1,-1,0,unknown,yes,3ec6bd9c-eaaa-4d4b-bb46-5092c09da08b
55,blue-collar,single,primary,no,1187,yes,no,cellular,17,apr,113,1,319,2,failure,no,d198ad52-8341-4de4-8572-871eea288335
57,management,married,secondary,no,82,no,yes,telephone,4,feb,140,1,-1,0,unknown,no,7035cce6-c154-4fb6-8592-c727283d385e
37,unemployed,single,secondary,no,2722,no,no,telephone,27,apr,426,2,179,3,other,yes,69a60408-8553-4fde-8f86-c68ab5d0427f
44,management,married,tertiary,no,4119,yes,yes,telephone,21,nov,1074,1,-1,0,unknown,yes,85a18859-72a3-46c3-9555-270456db1ba8
66,housemaid,divorced,primary,no,3701,no,no,telephone,3,mar,834,1,-1,0,unknown,yes,fe516d8c-7bc3-4b6c-8cbe-307342f80525
24,management,single,tertiary,no,1,no,no,cellular,14,may,396,5,-1,0,unknown,yes,ec88b4f5-6382-4311-8666-5aead649d34c
59,services,married,secondary,no,108,no,no,cellular,11,aug,120,4,-1,0,unknown,no,34595d20-4235-4afd-9f78-56b6acb98f25
45,admin.,divorced,primary,no,429,yes,no,cellular,22,apr,147,1,181,1,success,yes,ffcefc4a-2bec-4015-bfa3-357d301ef00f
32,management,single,tertiary,no,2551,yes,no,cellular,21,jul,638,3,-1,0,unknown,yes,af5489a5-0968-49b2-9a23-dfa799838596
34,entrepreneur,married,tertiary,no,412,yes,yes,cellular,8,jul,164,1,-1,0,unknown,no,80f02d81-535d-4880-b5da-3b8776ec1649
50,blue-collar,married,primary,no,5872,yes,no,cellular,5,may,762,3,-1,0,unknown,yes,dd9f79d3-fd9f-4b66-853e-cc732e886764
38,unemployed,married,primary,no,7005,yes,no,cellular,25,jan,696,1,202,2,success,yes,69222056-8179-41de-afad-88b2fe3d650d
39,services,married,secondary,no,2843,yes,no,unknown,19,jun,585,1,-1,0,unknown,yes,eff8f9b0-1ea1-4f6c-8b6d-4a2a8e3fd689
48,unknown,married,unknown,no,3,no,no,cellular,19,aug,104,2,-1,0,unknown,no,f0d5b21b-1ea1-4d10-ac17-196e9ff5c891
53,technician,married,tertiary,no,9001,no,no,cellular,5,apr,170,1,-1,0,unknown,yes,17251a61-7be3-4ef4-ab9d-8fb36ac020b3
34,management,single,tertiary,no,3821,yes,no,cellular,13,may,649,2,-1,0,unknown,yes,0bcd9c2a-28bc-41de-ab09-309fff4e6ce5
44,technician,married,tertiary,no,1454,no,no,unknown,11,jun,156,2,-1,0,unknown,no,bb5627fd-1524-450d-be62-17fece2e2df0
56,admin.,married,secondary,no,45,no,no,unknown,5,may,1467,1,-1,0,unknown,yes,29d957c5-4a51-4ee2-9116-d5fc1f871e5b
22,admin.,single,secondary,no,1157,yes,yes,cellular,18,may,336,2,-1,0,unknown,no,d864c3a3-78a2-408f-b1b6-e5dcbd9711e3
35,management,married,tertiary,no,656,yes,yes,cellular,21,nov,83,4,-1,0,unknown,no,90e1c6a3-8d27-406a-9bca-f181dc20752d
37,admin.,single,secondary,no,686,yes,no,cellular,5,may,253,3,280,2,failure,no,7dfc251d-4850-4ab6-a0ff-f11aefe4aeb7
67,retired,married,primary,no,942,no,no,cellular,6,nov,455,2,84,2,other,yes,5c28e868-9fc9-4839-a1b3-c8b668e35c57
53,retired,married,tertiary,no,2269,no,no,cellular,17,nov,1091,2,150,1,success,yes,0eca55df-8fc2-4c00-962f-37d0685709b6
45,admin.,single,secondary,no,-11,yes,no,cellular,5,may,247,1,-1,0,unknown,no,09d151d5-5636-4da0-81c7-84b6e20a8a4c
30,blue-collar,single,secondary,no,161,no,yes,telephone,8,sep,298,3,-1,0,unknown,yes,1b9cc892-6f75-4f80-84df-0ee9ba2bdf7a
41,blue-collar,married,secondary,no,2067,yes,no,cellular,11,may,208,4,325,4,failure,no,b9602ed2-795d-45a6-ac0e-80da126c9563
45,management,married,tertiary,no,226,yes,no,cellular,13,aug,177,6,179,10,success,yes,bd7ba3cf-b5cc-4222-963e-bcf76663552f
19,student,single,secondary,no,329,no,no,cellular,30,apr,169,1,190,2,success,yes,73b9f78a-bf75-405b-993c-53192cca1209
52,technician,divorced,secondary,no,1005,yes,no,cellular,2,jun,195,1,-1,0,unknown,yes,b22afee1-d0f8-431f-94c7-c272286037ab
36,management,married,tertiary,no,93,no,no,cellular,11,jan,102,3,96,4,other,no,b05d7c71-e462-48b0-8485-53763e6c6dd3
39,entrepreneur,divorced,secondary,no,990,yes,no,cellular,23,jul,55,1,-1,0,unknown,no,45d8bb65-d28d-4d88-b095-e46b0eb3e5f2
28,management,single,tertiary,no,4013,yes,no,unknown,4,jun,386,1,-1,0,unknown,no,2fcfcbef-45b7-44b4-b83a-e8e0d91187fe
43,management,divorced,tertiary,no,2367,no,no,cellular,22,sep,83,1,113,3,success,yes,e5520dc8-432e-4922-81df-e26431c33779
26,technician,married,secondary,no,915,no,no,cellular,2,jun,384,1,-1,0,unknown,yes,81f78cb1-7dbb-4169-b9c8-70dd08bd5348
38,admin.,married,secondary,no,755,yes,no,cellular,17,feb,120,1,-1,0,unknown,yes,5f8ca261-a937-4757-bc45-ce273b8cd85c
52,retired,married,tertiary,no,350,no,yes,cellular,9,jul,156,1,-1,0,unknown,no,7fbdce60-766c-4a3b-a610-04929c575391
31,blue-collar,single,secondary,no,5607,no,no,cellular,20,nov,183,2,184,1,failure,no,4d6590f9-c5d4-44bd-baed-b9198861c931
38,student,single,tertiary,no,3316,no,no,unknown,17,jun,1345,3,-1,0,unknown,yes,84fc283a-c380-4da9-afe8-f906b3a84f81
36,technician,married,tertiary,no,341,no,no,cellular,13,aug,282,1,-1,0,unknown,yes,f6e9c64e-ea62-4a04-86fb-1ad08ab58ffa
39,management,married,tertiary,no,0,no,no,cellular,30,apr,342,3,22,3,other,yes,bd8df348-1e67-4352-8f7a-9043c8411fe9
49,admin.,married,secondary,no,0,no,no,cellular,26,aug,159,4,-1,0,unknown,no,91bbef50-3466-4d47-889d-17cb5de5aa8a
45,blue-collar,single,secondary,no,0,no,no,cellular,5,aug,374,2,472,1,success,yes,8f7485c1-a8a3-48e5-b4fd-e9efd1c7010e
60,blue-collar,married,primary,no,3230,no,no,unknown,11,jun,281,4,-1,0,unknown,no,901345e7-eac3-415b-a7cf-be7d28ffca60
29,technician,single,tertiary,no,673,yes,no,cellular,9,feb,835,3,-1,0,unknown,yes,0916d906-dce8-46b3-9175-13075383f9d6
30,services,married,secondary,no,-68,yes,yes,cellular,24,jul,78,1,-1,0,unknown,no,70e03d4c-c49c-4e4b-af50-34d6c8588e76
43,blue-collar,married,secondary,no,-312,yes,no,unknown,20,jun,26,11,-1,0,unknown,no,369b231e-b481-4581-9757-2d08bb1fec75
42,technician,married,tertiary,no,14282,yes,no,cellular,6,aug,649,4,-1,0,unknown,yes,e1ba6641-46b8-4a16-9fc4-b156d7508835
38,housemaid,married,primary,no,196,no,no,cellular,30,apr,574,1,-1,0,unknown,yes,e446be1b-196c-4ce6-904c-55c5d37df2a7
26,student,single,tertiary,no,10086,no,no,cellular,21,apr,110,2,-1,0,unknown,yes,30677aa1-9d26-4593-86a1-e6bbf14ca87b
32,technician,single,tertiary,no,705,yes,no,cellular,25,may,414,2,35,4,failure,yes,9bebd07f-d4d2-4133-9622-dd5f91346391
23,management,single,tertiary,no,377,no,no,unknown,28,aug,7,1,-1,0,unknown,no,b3aae63e-2a5f-4e77-b2b1-ac6d9c408647
37,technician,single,tertiary,no,0,yes,no,cellular,23,jul,366,6,-1,0,unknown,yes,29fee37b-e9b9-468e-bf74-48a86ac7d374
42,technician,divorced,secondary,no,0,yes,no,unknown,28,may,471,2,-1,0,unknown,no,5dafcc77-cc81-44d9-8572-a51ea1e9fe2d
62,management,married,tertiary,no,2785,no,no,cellular,6,jul,270,3,-1,0,unknown,yes,d6d42fb9-da0f-49cc-a65d-f9d5f71da7dd
52,technician,married,secondary,no,5303,yes,no,unknown,19,oct,133,1,-1,0,unknown,yes,36e1545d-223d-4d05-9381-cfcbb37c2865
29,blue-collar,single,primary,no,3508,yes,no,cellular,17,apr,462,1,-1,0,unknown,no,b9a5a200-44f2-417a-af86-4e9d6da92bc4
28,management,single,tertiary,no,890,yes,no,cellular,7,sep,201,1,-1,0,unknown,yes,b6d64deb-763b-4773-9cb6-90d2c5f20ee6
41,management,married,secondary,no,0,no,no,cellular,31,jul,83,2,-1,0,unknown,no,8b0840a4-9152-4a63-b6dd-72df004e8408
52,housemaid,married,primary,no,256,no,no,cellular,6,aug,137,1,-1,0,unknown,no,507fd1e0-c961-43c2-ad41-5b82d89aafb5
55,technician,married,secondary,no,3899,yes,no,telephone,28,jul,596,4,-1,0,unknown,yes,3d02b70d-c325-47ba-963a-340d3edb2c23
48,blue-collar,married,secondary,no,1405,yes,no,unknown,14,may,629,2,-1,0,unknown,yes,43452308-1d96-4834-8cd9-00f93d3e1231
26,management,single,tertiary,no,1027,no,no,cellular,23,sep,744,1,-1,0,unknown,yes,30ef4c94-4de8-4a8b-966e-f2cb086dc2f5
38,management,married,tertiary,no,1199,no,no,cellular,3,aug,482,1,-1,0,unknown,yes,a1a1c6ba-fc63-4677-8167-6b87518a2cc2
49,technician,married,secondary,no,1684,no,yes,cellular,1,jun,412,2,-1,0,unknown,yes,e6e7d094-0bc8-489e-8eea-853450aad512
56,entrepreneur,divorced,primary,no,29,no,no,cellular,29,jan,52,2,227,1,failure,no,68794b41-598d-4275-9b3c-741b303760a9
31,blue-collar,married,secondary,no,42,yes,no,unknown,9,may,210,3,-1,0,unknown,no,c417de41-db8a-47ba-86c8-bdc38dd5e033
43,technician,married,secondary,no,994,yes,yes,cellular,5,may,51,1,-1,0,unknown,no,675518d6-f9c5-48a4-bc59-a7b8e1b565f6
33,blue-collar,married,secondary,no,91,yes,no,cellular,14,apr,283,2,-1,0,unknown,no,972d63e0-f4c5-4781-b3db-aca17f84b6b2
28,management,single,secondary,no,171,no,no,cellular,5,jun,324,1,87,1,success,yes,686f1230-f9a2-4b39-957c-3adb29f9599b
48,unemployed,married,secondary,no,11371,yes,no,cellular,3,feb,109,3,-1,0,unknown,no,0b4a1726-4e09-4848-be61-5c7e256bbe88
34,technician,divorced,tertiary,no,674,yes,no,cellular,7,aug,587,2,-1,0,unknown,yes,28b41023-4a8e-4fe0-806c-a6d0c5758ec8
77,retired,married,tertiary,no,7802,no,no,telephone,4,may,421,1,92,2,success,yes,7c93bf31-60c7-41f3-9435-8ae3dee52961
54,retired,married,secondary,no,6449,no,no,unknown,19,jun,487,1,-1,0,unknown,no,68dd5b3c-46c2-4ba5-a3d3-dde83fbaa92c
33,blue-collar,single,secondary,no,-416,yes,no,unknown,16,may,767,2,-1,0,unknown,yes,17cd6577-371a-4501-ad9c-18c13f9f7d23
28,admin.,single,secondary,no,762,no,no,cellular,18,sep,115,3,-1,0,unknown,yes,0c9bc0f4-2990-483c-8627-11b6ebba2e01
57,retired,married,primary,no,333,no,no,unknown,22,aug,336,2,-1,0,unknown,no,538e5618-3e17-409e-ab0c-1bde83a6c4bb
32,services,married,secondary,no,8043,yes,no,cellular,21,nov,202,1,-1,0,unknown,no,bfec4160-0105-4c96-9a23-b45cf2868cf2
63,admin.,married,secondary,no,-40,no,no,cellular,22,apr,99,3,-1,0,unknown,no,3fc59631-d00c-4530-8b00-239d0e5c4594
37,services,married,secondary,no,1543,yes,no,cellular,22,may,298,1,10,6,failure,yes,48a2e84a-56ee-43dd-9e6b-d0128f9da1ae
33,entrepreneur,single,tertiary,no,484,yes,no,cellular,29,jan,537,1,-1,0,unknown,no,5d28bc0d-3edd-48a8-b847-d0bd9bfe393f
50,blue-collar,married,primary,no,40,yes,no,unknown,8,may,152,1,-1,0,unknown,no,a7f1794f-e8ca-4238-be1a-ae9b62a742e5
54,management,married,primary,no,2587,no,no,cellular,2,jun,236,2,-1,0,unknown,yes,197edfdb-dfec-4d42-80f3-55c84bedab93
42,management,married,primary,no,4362,no,no,unknown,9,jun,238,1,-1,0,unknown,no,e421e9c6-b3e5-46f7-9c3b-db969b88bb7d
36,unemployed,married,secondary,no,-872,yes,yes,unknown,21,may,153,1,-1,0,unknown,no,a273685e-e169-4b57-9021-32fde247a436
51,self-employed,married,secondary,no,1377,no,no,unknown,20,jun,9,2,-1,0,unknown,no,db672e77-bd93-46e7-8942-7e39664511c3
42,management,married,tertiary,no,520,no,no,cellular,4,nov,158,1,-1,0,unknown,no,1957363b-2dda-4dbf-be9e-c08858e86bcf
31,management,single,tertiary,no,1858,no,no,cellular,12,aug,453,3,-1,0,unknown,yes,83b26d90-8acd-43a0-bf7a-84c1eb7ec206
60,admin.,married,secondary,no,12980,no,no,cellular,5,mar,115,1,-1,0,unknown,yes,1dd6d502-74ce-4ea0-ac49-284adc047a73
60,admin.,single,secondary,no,860,yes,no,cellular,12,may,318,1,-1,0,unknown,no,61c1c23c-3e4c-4bfd-a109-e604ae64b02b
37,management,single,secondary,no,792,yes,no,unknown,16,may,1187,4,-1,0,unknown,yes,dde6f7a4-2a31-415f-ad11-6e3bc695e1de
46,technician,divorced,secondary,no,1,yes,yes,unknown,26,may,200,3,-1,0,unknown,no,4f7ed0f8-c319-42f9-b670-dd9fe1bb7410
23,student,single,tertiary,no,691,no,no,cellular,27,may,1178,1,178,6,success,yes,03b2401f-89aa-4aba-b85c-c3e5f80a179b
30,services,married,secondary,no,-176,yes,no,cellular,30,jul,47,31,-1,0,unknown,no,2a5ee44e-1e41-4aab-914e-2380bb906a36
38,blue-collar,married,primary,no,4592,yes,no,cellular,12,may,360,1,-1,0,unknown,no,25a4a26f-f540-4190-a014-7154555aed74
41,admin.,single,secondary,no,-109,yes,yes,cellular,11,may,1038,1,370,1,failure,yes,771d207f-7b98-4d0f-8633-249e2cc29c29
33,technician,single,secondary,no,-409,yes,no,unknown,28,may,96,1,-1,0,unknown,no,e7b0288d-f85e-48d8-8177-c19d9f111073
58,retired,married,secondary,no,168,no,no,cellular,20,aug,183,4,-1,0,unknown,no,9fb6331e-5d5f-4098-8c3f-023bab29e1c3
46,unemployed,single,tertiary,no,705,no,no,cellular,4,feb,398,1,-1,0,unknown,no,dec5f240-7a43-4ab5-9385-628e18500882
30,management,single,tertiary,no,1637,yes,no,cellular,13,aug,163,3,-1,0,unknown,no,c5bd9e8c-bc93-4ee1-83a9-5e56c80fcb36
39,management,married,tertiary,no,-17,yes,yes,cellular,28,aug,908,1,-1,0,unknown,yes,9f083847-fc56-48c9-927a-f4d45d0ad4dc
56,unemployed,single,primary,no,1110,no,no,cellular,4,feb,945,2,-1,0,unknown,yes,e7156fe8-0977-481f-a499-cb5b675684a3
46,admin.,married,secondary,no,2869,yes,no,cellular,20,nov,151,2,-1,0,unknown,no,e7c6992e-f76e-41eb-bf73-eba7864eca4d
57,retired,married,primary,no,1947,no,no,cellular,3,sep,126,1,185,7,success,no,3abb673b-4bb5-4abe-9ae7-93fa35fd798b
38,technician,married,secondary,no,976,yes,no,cellular,14,jul,766,3,-1,0,unknown,yes,992f268e-6cba-4727-ac4a-d5fcad2086dc
65,retired,married,secondary,no,571,yes,no,cellular,20,oct,349,1,183,2,success,yes,14cf9d79-8cc2-4f36-9987-3908813e3fa3
34,management,married,tertiary,no,577,yes,no,cellular,18,nov,80,1,-1,0,unknown,no,00099254-a3ab-47be-b4b0-7a62d2276bfa
59,unknown,married,unknown,no,2443,no,no,unknown,20,jun,8,8,-1,0,unknown,no,588a1d08-ac9f-4417-9ecd-5bd1950374d7
52,services,divorced,secondary,no,6,no,no,cellular,23,jul,156,3,-1,0,unknown,no,53333100-6c37-441e-b32c-3305aa0d4a37
58,retired,married,primary,no,3260,no,no,telephone,27,oct,27,1,-1,0,unknown,no,651777a6-dd4f-417d-ab88-f0bed0590f28
48,admin.,divorced,secondary,no,955,yes,no,cellular,4,feb,108,2,265,3,other,no,7a9c341c-2958-483e-b454-f8152d479844
26,management,single,primary,no,71,no,no,unknown,17,jun,390,2,-1,0,unknown,no,54dd9d9f-1dea-4cdd-8ad3-05a06c46ce8b
